code_module,code_presentation,id_student,final_result,at_risk,risk_probability,risk_tier,predicted_at_risk
BBB,2014B,620865,Withdrawn,1,0.9923102163183555,High,1
BBB,2014B,620889,Pass,0,0.18708737358120583,Low,0
BBB,2014B,620922,Pass,0,0.20043733834002064,Low,0
BBB,2014B,620923,Pass,0,0.32105247123568725,Low,0
BBB,2014B,620950,Withdrawn,1,0.9247430066612625,High,1
BBB,2014B,620980,Pass,0,0.32987267083799765,Low,0
BBB,2014B,621301,Pass,0,0.2772223209330913,Low,0
BBB,2014B,621303,Fail,1,0.5546931138200957,Medium,1
BBB,2014B,621322,Pass,0,0.5435779943975497,Medium,1
BBB,2014B,621323,Withdrawn,1,0.3825514805960414,Low,0
BBB,2014B,621369,Fail,1,0.3157578278443164,Low,0
BBB,2014B,621394,Pass,0,0.5606939583062378,Medium,1
BBB,2014B,621508,Withdrawn,1,0.6245751755827681,High,1
BBB,2014B,621607,Withdrawn,1,0.8747726042700603,High,1
BBB,2014B,621703,Fail,1,0.9353664129383972,High,1
BBB,2014B,621731,Withdrawn,1,0.9779008085674985,High,1
BBB,2014B,621862,Pass,0,0.22229199198257543,Low,0
BBB,2014B,621885,Withdrawn,1,0.9752214362080213,High,1
BBB,2014B,621890,Withdrawn,1,0.9703577238462348,High,1
BBB,2014B,621894,Pass,0,0.4443743370184721,Medium,0
BBB,2014B,621905,Pass,0,0.31534056613966543,Low,0
BBB,2014B,621937,Fail,1,0.5646760843867193,Medium,1
BBB,2014B,622132,Distinction,0,0.21351197516908918,Low,0
BBB,2014B,622180,Withdrawn,1,0.9841084612161936,High,1
BBB,2014B,622208,Pass,0,0.3779808184914025,Low,0
BBB,2014B,622217,Fail,1,0.36395115608338513,Low,0
BBB,2014B,622223,Fail,1,0.8861106051510633,High,1
BBB,2014B,622330,Withdrawn,1,0.5652670980384099,Medium,1
BBB,2014B,622345,Pass,0,0.24207072780454186,Low,0
BBB,2014B,622466,Pass,0,0.4622778364899868,Medium,0
BBB,2014B,622498,Withdrawn,1,0.9824276074858568,High,1
BBB,2014B,622505,Distinction,0,0.20784120287679517,Low,0
BBB,2014B,622538,Withdrawn,1,0.8095339426300378,High,1
BBB,2014B,622604,Pass,0,0.29198410272969577,Low,0
BBB,2014B,622645,Withdrawn,1,0.985655133725171,High,1
BBB,2014B,622715,Fail,1,0.567733253785157,Medium,1
BBB,2014B,622720,Fail,1,0.5446541568210485,Medium,1
BBB,2014B,622766,Fail,1,0.7094131969870102,High,1
BBB,2014B,622767,Withdrawn,1,0.9831880282172608,High,1
BBB,2014B,622838,Fail,1,0.6177017378727342,High,1
BBB,2014B,622867,Fail,1,0.35744475914952856,Low,0
BBB,2014B,622925,Withdrawn,1,0.974984649919007,High,1
BBB,2014B,622927,Fail,1,0.5732107318456028,Medium,1
BBB,2014B,622974,Pass,0,0.29900971739368987,Low,0
BBB,2014B,622982,Pass,0,0.18398934532498656,Low,0
BBB,2014B,623001,Withdrawn,1,0.38837688017902067,Low,0
BBB,2014B,623055,Pass,0,0.253835156233842,Low,0
BBB,2014B,623069,Fail,1,0.622792692754643,High,1
BBB,2014B,623104,Withdrawn,1,0.975071077729189,High,1
BBB,2014B,623168,Pass,0,0.2303819404927928,Low,0
BBB,2014B,623169,Pass,0,0.37086144561149803,Low,0
BBB,2014B,623177,Fail,1,0.5157290856848898,Medium,1
BBB,2014B,623240,Distinction,0,0.2487322698218118,Low,0
BBB,2014B,623295,Fail,1,0.7247734784007713,High,1
BBB,2014B,623321,Fail,1,0.4825452320246458,Medium,0
BBB,2014B,623333,Pass,0,0.45411137952154007,Medium,0
BBB,2014B,623392,Withdrawn,1,0.9852483000648097,High,1
BBB,2014B,623406,Pass,0,0.5321231740592958,Medium,1
BBB,2014B,623548,Withdrawn,1,0.9816280992273682,High,1
BBB,2014B,623603,Fail,1,0.5414870124368119,Medium,1
BBB,2014B,623622,Pass,0,0.46736025442239887,Medium,0
BBB,2014B,623651,Withdrawn,1,0.9849152703138713,High,1
BBB,2014B,623654,Distinction,0,0.20789763957489185,Low,0
BBB,2014B,623660,Pass,0,0.20683207851927818,Low,0
BBB,2014B,623821,Fail,1,0.6420756974829496,High,1
BBB,2014B,623845,Pass,0,0.4689912687612064,Medium,0
BBB,2014B,623857,Fail,1,0.4362470712907933,Medium,0
BBB,2014B,623882,Pass,0,0.5924452095679239,Medium,1
BBB,2014B,623911,Fail,1,0.5429175090831014,Medium,1
BBB,2014B,623914,Withdrawn,1,0.9771610717337191,High,1
BBB,2014B,623935,Pass,0,0.4409127438200051,Medium,0
BBB,2014B,624011,Pass,0,0.18740185861315276,Low,0
BBB,2014B,624046,Pass,0,0.3251254592572769,Low,0
BBB,2014B,624069,Pass,0,0.22943814277879238,Low,0
BBB,2014B,624196,Pass,0,0.2047606167793852,Low,0
BBB,2014B,624202,Withdrawn,1,0.9879052441942815,High,1
BBB,2014B,624298,Withdrawn,1,0.9870417462187285,High,1
BBB,2014B,624306,Pass,0,0.427317325136448,Medium,0
BBB,2014B,624341,Withdrawn,1,0.9740033966690406,High,1
BBB,2014B,624350,Withdrawn,1,0.7024875954391822,High,1
BBB,2014B,624406,Distinction,0,0.19409268754233033,Low,0
BBB,2014B,624411,Withdrawn,1,0.980627981598348,High,1
BBB,2014B,624415,Pass,0,0.46832232839065996,Medium,0
BBB,2014B,624427,Withdrawn,1,0.9896723118904829,High,1
BBB,2014B,624514,Withdrawn,1,0.47670144529256414,Medium,0
BBB,2014B,624518,Withdrawn,1,0.8495761488497833,High,1
BBB,2014B,624544,Withdrawn,1,0.6289331994893903,High,1
BBB,2014B,624549,Withdrawn,1,0.9870417462187285,High,1
BBB,2014B,624567,Fail,1,0.4929496848630086,Medium,0
BBB,2014B,624572,Withdrawn,1,0.983400626404712,High,1
BBB,2014B,624592,Pass,0,0.4592518026396782,Medium,0
BBB,2014B,624598,Fail,1,0.5717169540186184,Medium,1
BBB,2014B,624604,Fail,1,0.3760276627764883,Low,0
BBB,2014B,624653,Pass,0,0.34262072805468174,Low,0
BBB,2014B,624661,Pass,0,0.3289844924735248,Low,0
BBB,2014B,624663,Withdrawn,1,0.9800416484165508,High,1
BBB,2014B,624673,Withdrawn,1,0.6369107715776005,High,1
BBB,2014B,624674,Fail,1,0.9758325050283544,High,1
BBB,2014B,624677,Fail,1,0.6715550733219586,High,1
BBB,2014B,624704,Fail,1,0.5713056681068388,Medium,1
BBB,2014B,624722,Fail,1,0.9693466177753512,High,1
BBB,2014B,624734,Withdrawn,1,0.3479956828355156,Low,0
BBB,2014B,624738,Pass,0,0.412064711115299,Medium,0
BBB,2014B,624743,Withdrawn,1,0.7665413965224596,High,1
BBB,2014B,624799,Fail,1,0.48223063080819684,Medium,0
BBB,2014B,624847,Pass,0,0.3642684905781618,Low,0
BBB,2014B,624879,Withdrawn,1,0.4562699296035649,Medium,0
BBB,2014B,624950,Withdrawn,1,0.9852977484233333,High,1
BBB,2014B,624972,Pass,0,0.39518256053983414,Low,0
BBB,2014B,624997,Pass,0,0.35128943146491304,Low,0
BBB,2014B,625021,Pass,0,0.379949699999931,Low,0
BBB,2014B,625024,Pass,0,0.2582091000853056,Low,0
BBB,2014B,625027,Fail,1,0.8983198738351298,High,1
BBB,2014B,625071,Pass,0,0.3946220441754247,Low,0
BBB,2014B,625087,Fail,1,0.30575441679678,Low,0
BBB,2014B,625094,Pass,0,0.44196480594231136,Medium,0
BBB,2014B,625124,Fail,1,0.2809243564254017,Low,0
BBB,2014B,625167,Pass,0,0.542256564004957,Medium,1
BBB,2014B,625173,Withdrawn,1,0.9876015998083123,High,1
BBB,2014B,625180,Fail,1,0.5764677370846631,Medium,1
BBB,2014B,625185,Pass,0,0.15150493783959915,Low,0
BBB,2014B,625202,Withdrawn,1,0.9660267398406561,High,1
BBB,2014B,625214,Withdrawn,1,0.4671875002762837,Medium,0
BBB,2014B,625249,Pass,0,0.4125299463597338,Medium,0
BBB,2014B,625251,Pass,0,0.2891316253340913,Low,0
BBB,2014B,625295,Fail,1,0.821273766034009,High,1
BBB,2014B,625301,Fail,1,0.5581966746054052,Medium,1
BBB,2014B,625307,Withdrawn,1,0.9193143225071704,High,1
BBB,2014B,625383,Pass,0,0.4178063445172536,Medium,0
BBB,2014B,625390,Pass,0,0.26871249461004415,Low,0
BBB,2014B,625444,Pass,0,0.3196981508345747,Low,0
BBB,2014B,625465,Withdrawn,1,0.9880493141208998,High,1
BBB,2014B,625477,Distinction,0,0.2237120973074316,Low,0
BBB,2014B,625478,Fail,1,0.7733942866244142,High,1
BBB,2014B,625493,Withdrawn,1,0.9827163725625971,High,1
BBB,2014B,625511,Withdrawn,1,0.9760677435391335,High,1
BBB,2014B,625514,Pass,0,0.44903672616423906,Medium,0
BBB,2014B,625578,Withdrawn,1,0.5046072692738256,Medium,1
BBB,2014B,625581,Withdrawn,1,0.9812113117645036,High,1
BBB,2014B,625619,Withdrawn,1,0.6071447012148109,High,1
BBB,2014B,625713,Fail,1,0.5808090721606054,Medium,1
BBB,2014B,625724,Pass,0,0.23154188647579071,Low,0
BBB,2014B,625751,Withdrawn,1,0.9722762832903215,High,1
BBB,2014B,625768,Fail,1,0.654205951749489,High,1
BBB,2014B,625816,Pass,0,0.30069164258160147,Low,0
BBB,2014B,625833,Distinction,0,0.3385154883385227,Low,0
BBB,2014B,625834,Withdrawn,1,0.9796145061584616,High,1
BBB,2014B,625853,Fail,1,0.5820279913373829,Medium,1
BBB,2014B,625857,Withdrawn,1,0.3218863872219414,Low,0
BBB,2014B,625879,Fail,1,0.7258012134495274,High,1
BBB,2014B,625919,Distinction,0,0.35892487388925043,Low,0
BBB,2014B,626046,Distinction,0,0.3852569211134477,Low,0
BBB,2014B,626123,Distinction,0,0.3930563606859752,Low,0
BBB,2014B,626126,Pass,0,0.26461151247638837,Low,0
BBB,2014B,626138,Pass,0,0.23928764284169637,Low,0
BBB,2014B,626164,Pass,0,0.5045000876397657,Medium,1
BBB,2014B,626245,Pass,0,0.45718365366584124,Medium,0
BBB,2014B,626254,Pass,0,0.41922095600665316,Medium,0
BBB,2014B,626297,Fail,1,0.5081575838374924,Medium,1
BBB,2014B,626330,Withdrawn,1,0.9731321951947305,High,1
BBB,2014B,626352,Pass,0,0.4114939843141798,Medium,0
BBB,2014B,626365,Pass,0,0.40230307563486856,Medium,0
BBB,2014B,626386,Withdrawn,1,0.33926153609494014,Low,0
BBB,2014B,626428,Fail,1,0.6853258048575384,High,1
BBB,2014B,626442,Fail,1,0.765390863365657,High,1
BBB,2014B,626460,Withdrawn,1,0.9846674803659186,High,1
BBB,2014B,626485,Withdrawn,1,0.9795160307646203,High,1
BBB,2014B,626491,Distinction,0,0.21547873483686192,Low,0
BBB,2014B,626549,Withdrawn,1,0.9891618938512521,High,1
BBB,2014B,626555,Pass,0,0.3364456783645201,Low,0
BBB,2014B,626597,Withdrawn,1,0.978257671634989,High,1
BBB,2014B,626604,Pass,0,0.4511812423885043,Medium,0
BBB,2014B,626642,Pass,0,0.37863387872158283,Low,0
BBB,2014B,626746,Withdrawn,1,0.9659958158862741,High,1
BBB,2014B,626750,Fail,1,0.5573955897393801,Medium,1
BBB,2014B,626773,Withdrawn,1,0.9882383363193972,High,1
BBB,2014B,626806,Withdrawn,1,0.9879004928164474,High,1
BBB,2014B,626840,Withdrawn,1,0.9796037234186769,High,1
BBB,2014B,626841,Distinction,0,0.23215412330941476,Low,0
BBB,2014B,626843,Pass,0,0.4203663479169248,Medium,0
BBB,2014B,626872,Withdrawn,1,0.8043057325541331,High,1
BBB,2014B,626876,Withdrawn,1,0.9844984698715465,High,1
BBB,2014B,626897,Fail,1,0.7480337738435691,High,1
BBB,2014B,626917,Fail,1,0.5694608707443691,Medium,1
BBB,2014B,626928,Pass,0,0.3122572981162657,Low,0
BBB,2014B,626951,Pass,0,0.319879402033863,Low,0
BBB,2014B,626966,Distinction,0,0.4111383236042166,Medium,0
BBB,2014B,627000,Fail,1,0.5547703718416548,Medium,1
BBB,2014B,627027,Pass,0,0.32476263541515193,Low,0
BBB,2014B,627094,Fail,1,0.7119224922928101,High,1
BBB,2014B,627115,Distinction,0,0.2259258535113731,Low,0
BBB,2014B,627118,Pass,0,0.19419422657268268,Low,0
BBB,2014B,627179,Fail,1,0.46539293542387145,Medium,0
BBB,2014B,627185,Pass,0,0.2929333915489597,Low,0
BBB,2014B,627190,Pass,0,0.1965265915411404,Low,0
BBB,2014B,627228,Withdrawn,1,0.974984649919007,High,1
BBB,2014B,627244,Pass,0,0.19459403785454962,Low,0
BBB,2014B,627245,Withdrawn,1,0.9641103029422209,High,1
BBB,2014B,627252,Withdrawn,1,0.9827530964703564,High,1
BBB,2014B,627256,Withdrawn,1,0.9837921165234765,High,1
BBB,2014B,627270,Distinction,0,0.1632007108938433,Low,0
BBB,2014B,627277,Withdrawn,1,0.9687574231515285,High,1
BBB,2014B,627285,Pass,0,0.3743198731093513,Low,0
BBB,2014B,627316,Withdrawn,1,0.8863423814652519,High,1
BBB,2014B,627321,Fail,1,0.8697003650376887,High,1
BBB,2014B,627380,Pass,0,0.17787613623188128,Low,0
BBB,2014B,627388,Distinction,0,0.5111837586981588,Medium,1
BBB,2014B,627403,Fail,1,0.4362663024261345,Medium,0
BBB,2014B,627427,Withdrawn,1,0.6913205642212327,High,1
BBB,2014B,627509,Pass,0,0.48347594547621625,Medium,0
BBB,2014B,627528,Fail,1,0.8640340760518993,High,1
BBB,2014B,627549,Distinction,0,0.15917165952645285,Low,0
BBB,2014B,627550,Pass,0,0.5529473202129652,Medium,1
BBB,2014B,627613,Fail,1,0.6013060562091902,High,1
BBB,2014B,627647,Pass,0,0.17421982102649491,Low,0
BBB,2014B,627659,Pass,0,0.3782109652968508,Low,0
BBB,2014B,627670,Withdrawn,1,0.9851170069828882,High,1
BBB,2014B,627680,Withdrawn,1,0.623690292935996,High,1
BBB,2014B,627685,Pass,0,0.4120246622643577,Medium,0
BBB,2014B,627748,Withdrawn,1,0.98523273021306,High,1
BBB,2014B,627777,Pass,0,0.5122384498159486,Medium,1
BBB,2014B,627948,Fail,1,0.5280485458063733,Medium,1
BBB,2014B,628006,Pass,0,0.1926809400992938,Low,0
BBB,2014B,628119,Fail,1,0.28449966570284246,Low,0
BBB,2014B,628142,Withdrawn,1,0.969862931224239,High,1
BBB,2014B,628176,Pass,0,0.4823571135910235,Medium,0
BBB,2014B,628178,Distinction,0,0.15987916894387927,Low,0
BBB,2014B,628180,Pass,0,0.34228389415553856,Low,0
BBB,2014B,628181,Pass,0,0.22181200259717734,Low,0
BBB,2014B,628183,Fail,1,0.4196558905154373,Medium,0
BBB,2014B,628190,Pass,0,0.2806959676504146,Low,0
BBB,2014B,628287,Fail,1,0.43477983157390016,Medium,0
BBB,2014B,628301,Distinction,0,0.2969129357376856,Low,0
BBB,2014B,628327,Withdrawn,1,0.9676301357049709,High,1
BBB,2014B,628328,Pass,0,0.31789170756744534,Low,0
BBB,2014B,628329,Fail,1,0.720073049893991,High,1
BBB,2014B,628341,Withdrawn,1,0.9761948023905522,High,1
BBB,2014B,628360,Withdrawn,1,0.9803376042415841,High,1
BBB,2014B,628379,Fail,1,0.40120251435442733,Medium,0
BBB,2014B,628389,Distinction,0,0.30522632963710367,Low,0
BBB,2014B,628392,Withdrawn,1,0.9876015998083123,High,1
BBB,2014B,628402,Withdrawn,1,0.8239893204066888,High,1
BBB,2014B,628411,Fail,1,0.45635057703717424,Medium,0
BBB,2014B,628423,Distinction,0,0.4236129543591213,Medium,0
BBB,2014B,628442,Withdrawn,1,0.7015445429374,High,1
BBB,2014B,628511,Fail,1,0.6167827530839043,High,1
BBB,2014B,628516,Distinction,0,0.49378386582186373,Medium,0
BBB,2014B,628525,Fail,1,0.6465050688282997,High,1
BBB,2014B,628580,Distinction,0,0.2548458910352214,Low,0
BBB,2014B,628586,Fail,1,0.5027000441278555,Medium,1
BBB,2014B,628616,Distinction,0,0.328000220528855,Low,0
BBB,2014B,628635,Pass,0,0.33879769981442714,Low,0
BBB,2014B,628655,Fail,1,0.40055271026601547,Medium,0
BBB,2014B,628751,Pass,0,0.3538422455798919,Low,0
BBB,2014B,628762,Withdrawn,1,0.5955528092529447,Medium,1
BBB,2014B,628765,Withdrawn,1,0.9816832741646485,High,1
BBB,2014B,628827,Fail,1,0.573666224764399,Medium,1
BBB,2014B,628843,Withdrawn,1,0.9782680187410746,High,1
BBB,2014B,628903,Fail,1,0.5701559210570233,Medium,1
BBB,2014B,628941,Pass,0,0.4339103980893116,Medium,0
BBB,2014B,628954,Pass,0,0.33498571556118345,Low,0
BBB,2014B,628970,Withdrawn,1,0.6216892974069783,High,1
BBB,2014B,628982,Fail,1,0.38064111637829046,Low,0
BBB,2014B,629026,Pass,0,0.30728032518020326,Low,0
BBB,2014B,629029,Withdrawn,1,0.9703451745589201,High,1
BBB,2014B,629037,Pass,0,0.33438864344459174,Low,0
BBB,2014B,629040,Withdrawn,1,0.4060281653560087,Medium,0
BBB,2014B,629044,Fail,1,0.3752830626874035,Low,0
BBB,2014B,629060,Pass,0,0.42619909251510735,Medium,0
BBB,2014B,629088,Withdrawn,1,0.4975987988201496,Medium,0
BBB,2014B,629094,Fail,1,0.38256643553222425,Low,0
BBB,2014B,629103,Fail,1,0.3631239497037056,Low,0
BBB,2014B,629159,Fail,1,0.5842255392735596,Medium,1
BBB,2014B,629240,Pass,0,0.4796327756024998,Medium,0
BBB,2014B,629274,Pass,0,0.24460723555028305,Low,0
BBB,2014B,629340,Withdrawn,1,0.9784482865493996,High,1
BBB,2014B,629424,Withdrawn,1,0.37014439826098666,Low,0
BBB,2014B,629461,Fail,1,0.6575262063243507,High,1
BBB,2014B,629462,Withdrawn,1,0.5405901687644541,Medium,1
BBB,2014B,629484,Withdrawn,1,0.9685397919884382,High,1
BBB,2014B,629490,Fail,1,0.475082933123728,Medium,0
BBB,2014B,629504,Pass,0,0.4087055858751234,Medium,0
BBB,2014B,629505,Withdrawn,1,0.961177777917996,High,1
BBB,2014B,629507,Pass,0,0.39834360977978295,Low,0
BBB,2014B,629538,Withdrawn,1,0.7494848030933116,High,1
BBB,2014B,629554,Fail,1,0.4630091856064427,Medium,0
BBB,2014B,629574,Withdrawn,1,0.9629444768612596,High,1
BBB,2014B,629619,Pass,0,0.1978465983127291,Low,0
BBB,2014B,629671,Withdrawn,1,0.9793637416674287,High,1
BBB,2014B,629736,Withdrawn,1,0.9743113463539699,High,1
BBB,2014B,629835,Pass,0,0.5400791071130915,Medium,1
BBB,2014B,629870,Fail,1,0.44598368059608684,Medium,0
BBB,2014B,629886,Pass,0,0.4041778072174756,Medium,0
BBB,2014B,629891,Distinction,0,0.24637353435663958,Low,0
BBB,2014B,629923,Fail,1,0.5668841693426283,Medium,1
BBB,2014B,629971,Withdrawn,1,0.9846517293511142,High,1
BBB,2014B,629976,Withdrawn,1,0.54241961164779,Medium,1
BBB,2014B,629983,Withdrawn,1,0.9743326239711307,High,1
BBB,2014B,629991,Withdrawn,1,0.9845491401441357,High,1
BBB,2014B,630028,Pass,0,0.4272323808607107,Medium,0
BBB,2014B,630029,Pass,0,0.3297609613021209,Low,0
BBB,2014B,630030,Pass,0,0.48288853002486154,Medium,0
BBB,2014B,630037,Withdrawn,1,0.9692126330839553,High,1
BBB,2014B,630052,Distinction,0,0.37227709590555663,Low,0
BBB,2014B,630053,Pass,0,0.3661100370038637,Low,0
BBB,2014B,630090,Fail,1,0.46132129375141545,Medium,0
BBB,2014B,630134,Withdrawn,1,0.9776951729382879,High,1
BBB,2014B,630147,Fail,1,0.8956426049569736,High,1
BBB,2014B,630182,Withdrawn,1,0.9791173353008719,High,1
BBB,2014B,630260,Fail,1,0.6208710091502503,High,1
BBB,2014B,630315,Pass,0,0.32631867342793136,Low,0
BBB,2014B,630333,Pass,0,0.33537757276600255,Low,0
BBB,2014B,630340,Withdrawn,1,0.9836584299460768,High,1
BBB,2014B,630345,Fail,1,0.5704401717008778,Medium,1
BBB,2014B,630372,Pass,0,0.3212400780860956,Low,0
BBB,2014B,630393,Distinction,0,0.2903274816070452,Low,0
BBB,2014B,630415,Pass,0,0.3800101744983329,Low,0
BBB,2014B,630443,Pass,0,0.5127006350855695,Medium,1
BBB,2014B,630451,Distinction,0,0.20636854990288786,Low,0
BBB,2014B,630476,Withdrawn,1,0.7317785204642803,High,1
BBB,2014B,630497,Fail,1,0.6361842677127232,High,1
BBB,2014B,630549,Fail,1,0.42722356885219975,Medium,0
BBB,2014B,630561,Pass,0,0.2280818529174335,Low,0
BBB,2014B,630586,Fail,1,0.6062383637860919,High,1
BBB,2014B,630608,Pass,0,0.22111458880995222,Low,0
BBB,2014B,630718,Pass,0,0.2543422142516473,Low,0
BBB,2014B,630736,Pass,0,0.4608751623458642,Medium,0
BBB,2014B,630763,Pass,0,0.5372344432602442,Medium,1
BBB,2014B,630778,Pass,0,0.39453084491837487,Low,0
BBB,2014B,630794,Fail,1,0.5357769155653309,Medium,1
BBB,2014B,630823,Pass,0,0.19922427200791304,Low,0
BBB,2014B,630833,Fail,1,0.5418678483873268,Medium,1
BBB,2014B,630876,Pass,0,0.24431571500572932,Low,0
BBB,2014B,630902,Withdrawn,1,0.9795160307646203,High,1
BBB,2014B,630920,Withdrawn,1,0.9779930303970171,High,1
BBB,2014B,630944,Pass,0,0.4611396860164409,Medium,0
BBB,2014B,630957,Withdrawn,1,0.973006752170396,High,1
BBB,2014B,630999,Withdrawn,1,0.5089224093998984,Medium,1
BBB,2014B,631031,Withdrawn,1,0.3087091195825074,Low,0
BBB,2014B,631081,Pass,0,0.17330120311787667,Low,0
BBB,2014B,631082,Withdrawn,1,0.98523273021306,High,1
BBB,2014B,631086,Fail,1,0.4044373862816794,Medium,0
BBB,2014B,631108,Pass,0,0.18453177024471767,Low,0
BBB,2014B,631109,Pass,0,0.22268346741622455,Low,0
BBB,2014B,631132,Fail,1,0.4723871105214284,Medium,0
BBB,2014B,631190,Withdrawn,1,0.9898885395865665,High,1
BBB,2014B,631197,Withdrawn,1,0.9906893567859326,High,1
BBB,2014B,631225,Pass,0,0.398832289914729,Low,0
BBB,2014B,631341,Fail,1,0.5856342655727861,Medium,1
BBB,2014B,631354,Withdrawn,1,0.36691677459294725,Low,0
BBB,2014B,631384,Pass,0,0.4376104873395588,Medium,0
BBB,2014B,631422,Withdrawn,1,0.46100604538375634,Medium,0
BBB,2014B,631441,Distinction,0,0.2685284759817717,Low,0
BBB,2014B,631442,Fail,1,0.6377558056864807,High,1
BBB,2014B,631444,Withdrawn,1,0.5024525605375394,Medium,1
BBB,2014B,631445,Pass,0,0.5024315631458949,Medium,1
BBB,2014B,631492,Pass,0,0.4926720745631257,Medium,0
BBB,2014B,631515,Pass,0,0.16968535862672254,Low,0
BBB,2014B,631518,Withdrawn,1,0.9758325050283544,High,1
BBB,2014B,631530,Pass,0,0.44179529667385864,Medium,0
BBB,2014B,631561,Withdrawn,1,0.6830618471694598,High,1
BBB,2014B,631563,Fail,1,0.6996938097839575,High,1
BBB,2014B,631610,Withdrawn,1,0.4469479584824707,Medium,0
BBB,2014B,631613,Pass,0,0.34331556833775523,Low,0
BBB,2014B,631650,Fail,1,0.27244236721769716,Low,0
BBB,2014B,631679,Distinction,0,0.17644088300803126,Low,0
BBB,2014B,631724,Pass,0,0.1936674947478003,Low,0
BBB,2014B,631766,Pass,0,0.10541341291106193,Low,0
BBB,2014B,631777,Distinction,0,0.24889676259048457,Low,0
BBB,2014B,631848,Pass,0,0.3604859913232029,Low,0
BBB,2014B,631941,Withdrawn,1,0.8025986562746055,High,1
BBB,2014B,632040,Fail,1,0.9801859215530153,High,1
BBB,2014B,632084,Distinction,0,0.19421819756766978,Low,0
BBB,2014B,632113,Fail,1,0.6047351516172335,High,1
BBB,2014B,632148,Fail,1,0.44969620242046865,Medium,0
BBB,2014B,632181,Withdrawn,1,0.243787366694234,Low,0
BBB,2014B,632231,Fail,1,0.6709171250881772,High,1
BBB,2014B,632254,Pass,0,0.35245840055643307,Low,0
BBB,2014B,632302,Pass,0,0.5014861389525408,Medium,1
BBB,2014B,632447,Withdrawn,1,0.5628183741982982,Medium,1
BBB,2014B,632454,Pass,0,0.34844833138840037,Low,0
BBB,2014B,632470,Fail,1,0.568352520083052,Medium,1
BBB,2014B,632503,Distinction,0,0.23623050061074646,Low,0
BBB,2014B,632536,Fail,1,0.3700930037366961,Low,0
BBB,2014B,632547,Fail,1,0.37509469107145926,Low,0
BBB,2014B,632574,Withdrawn,1,0.5315535575689256,Medium,1
BBB,2014B,632578,Pass,0,0.3663048192184968,Low,0
BBB,2014B,632605,Withdrawn,1,0.8749068367957276,High,1
BBB,2014B,632618,Withdrawn,1,0.3596947165775656,Low,0
BBB,2014B,632658,Pass,0,0.5512497400725119,Medium,1
BBB,2014B,632682,Fail,1,0.767274439710721,High,1
BBB,2014B,632704,Pass,0,0.44861112995342856,Medium,0
BBB,2014B,632712,Fail,1,0.6561162017984973,High,1
BBB,2014B,632752,Pass,0,0.2960003300265777,Low,0
BBB,2014B,632823,Pass,0,0.2727417842733196,Low,0
BBB,2014B,632847,Withdrawn,1,0.43604348126444287,Medium,0
BBB,2014B,632869,Fail,1,0.3817800469052202,Low,0
BBB,2014B,632911,Withdrawn,1,0.9504839884921107,High,1
BBB,2014B,633024,Pass,0,0.18977155100991233,Low,0
BBB,2014B,633052,Withdrawn,1,0.7604356713019677,High,1
BBB,2014B,633130,Pass,0,0.46761103475144394,Medium,0
BBB,2014B,633162,Fail,1,0.4947726413873293,Medium,0
BBB,2014B,633193,Pass,0,0.47688005744971174,Medium,0
BBB,2014B,633208,Pass,0,0.43638421820999546,Medium,0
BBB,2014B,633212,Pass,0,0.39287349205923827,Low,0
BBB,2014B,633228,Fail,1,0.5018150298639046,Medium,1
BBB,2014B,633231,Fail,1,0.8690471146829232,High,1
BBB,2014B,633245,Fail,1,0.39435567139942485,Low,0
BBB,2014B,633257,Fail,1,0.663607260049735,High,1
BBB,2014B,633378,Withdrawn,1,0.45002206354881436,Medium,0
BBB,2014B,633380,Fail,1,0.5691608447432237,Medium,1
BBB,2014B,633386,Pass,0,0.43935627542635375,Medium,0
BBB,2014B,633394,Fail,1,0.3685877607101956,Low,0
BBB,2014B,633462,Withdrawn,1,0.8152694006474708,High,1
BBB,2014B,633472,Pass,0,0.34356636013701114,Low,0
BBB,2014B,633491,Fail,1,0.3442664158314572,Low,0
BBB,2014B,633499,Pass,0,0.5482612089651725,Medium,1
BBB,2014B,633560,Distinction,0,0.30573176942568103,Low,0
BBB,2014B,633570,Pass,0,0.6229014551287907,High,1
BBB,2014B,633590,Distinction,0,0.18485675241399213,Low,0
BBB,2014B,633599,Withdrawn,1,0.9694812803246252,High,1
BBB,2014B,633603,Fail,1,0.6026671685124311,High,1
BBB,2014B,633613,Withdrawn,1,0.9544193678308305,High,1
BBB,2014B,633646,Pass,0,0.37118461622915605,Low,0
BBB,2014B,633650,Pass,0,0.535196310309839,Medium,1
BBB,2014B,633669,Pass,0,0.302296830633464,Low,0
BBB,2014B,633865,Fail,1,0.36981197875030775,Low,0
BBB,2014B,633883,Withdrawn,1,0.9253291764319824,High,1
BBB,2014B,633890,Fail,1,0.695434215112932,High,1
BBB,2014B,633900,Withdrawn,1,0.9655041600223139,High,1
BBB,2014B,633912,Withdrawn,1,0.973872060258138,High,1
BBB,2014B,633929,Pass,0,0.3553265758315586,Low,0
BBB,2014B,633935,Pass,0,0.28558799225797604,Low,0
BBB,2014B,634058,Pass,0,0.2528015829062632,Low,0
BBB,2014B,634075,Distinction,0,0.1425180065984085,Low,0
BBB,2014B,634077,Pass,0,0.31087993336633035,Low,0
BBB,2014B,634164,Withdrawn,1,0.38621351141629157,Low,0
